职位,薪酬,城市,公司名称,公司类型,公司规模（人）,公司经营方向,发布日期
嵌入式软件工程师,1.5-2.5万/月,杭州-余杭区,浙江诺尔康神经电子科技股份有限公司,民营公司,150-500人,医疗设备/器械,08-15
高级软件开发工程师,1.2-2万/月,广州,广州市方驰电子有限公司,民营公司,50-150人,电子技术/半导体/集成电路,08-15
软件开发工程师 月薪（15-18K）,1.5-2万/月,深圳-福田区,深圳云基智能科技有限公司,合资,150-500人,通信/电信/网络设备,08-15
电机控制软件工程师,20-30万/年,杭州-滨江区,凤凰光学股份有限公司,国企,1000-5000人,原材料和加工,08-15
软件工程师,5-8千/月,成都-金牛区,四川盖碗茶贸易集团有限公司,民营公司,150-500人,快速消费品(食品、饮料、化妆品),08-15
嵌入式软件工程师,1.5-2万/月,深圳-南山区,深圳市乐心平江科技有限公司,民营公司,少于50人,计算机软件,08-15
软件工程师,1.5-2万/月,上海-青浦区,上海普适导航科技股份有限公司,上市公司,50-150人,通信/电信运营、增值服务,08-15
BSP软件开发工程师 (MJ000422),1.5-3万/月,北京,北京东土科技股份有限公司,上市公司,500-1000人,仪器仪表/工业自动化,08-15
高级单片机软件工程师(IoT方向),20-30万/年,杭州-西湖区,浙江中正智能科技有限公司,上市公司,150-500人,电子技术/半导体/集成电路,08-15
全栈软件开发工程师,1-2万/月,广州-越秀区,广东金马领科智能科技有限公司,民营公司,150-500人,电子技术/半导体/集成电路,08-15
Java软件开发工程师,0.8-1万/月,徐州,博雅软件股份有限公司,民营公司,1000-5000人,计算机软件,08-15
嵌入式软件工程师,0.7-1.4万/月,珠海-香洲区,珠海市安科电子有限公司,民营公司,50-150人,电子技术/半导体/集成电路,08-15
嵌入式软件工程师,1-1.5万/月,深圳-宝安区,深圳市四聚通用科技有限公司,创业公司,少于50人,计算机软件,08-15
C++中级软件工程师,1.5-2万/月,广州-天河区,广州邦讯信息系统有限公司,民营公司,150-500人,通信/电信/网络设备,08-15
单片机软件工程师,1-2万/月,深圳-宝安区,深圳安智杰科技有限公司,民营公司,,计算机软件,08-15
软件开发工程师,1-1.5万/月,深圳-龙岗区,深圳市均佳机电设备有限公司,民营公司,50-150人,建筑/建材/工程,08-15
高级协议软件工程师,3-5万/月,上海-浦东新区,上海金卓网络科技有限公司,民营公司,50-150人,电子技术/半导体/集成电路,08-15
嵌入式软件工程师,0.8-1.2万/月,南通,沃太能源股份有限公司,民营公司,150-500人,新能源,08-15
Linux软件工程师,1.5-2万/月,深圳-龙华区,深圳市华高嘉科技有限公司,民营公司,少于50人,计算机软件,08-15
软件开发工程师(物联网方向),1.5-2万/月,苏州-相城区,江苏中教科信息技术有限公司,民营公司,50-150人,计算机软件,08-15
ECU软件工程师,1-1.5万/月,镇江-丹徒区,北京特高质量技术有限公司,外资（欧美）,500-1000人,汽车,08-15
软件工程师,0.8-1.5万/月,广州-黄埔区,光宝电子（广州）有限公司,外资（非欧美）,10000人以上,电子技术/半导体/集成电路,08-15
高级软件工程师,2-3.5万/月,北京,成都海光集成电路设计有限公司,民营公司,1000-5000人,电子技术/半导体/集成电路,08-15
嵌入式软件工程师,2-2.5万/月,昆山,罗森伯格技术有限公司,外资（欧美）,5000-10000人,通信/电信/网络设备,08-15
嵌入式软件工程师,1-1.6万/月,深圳-龙华区,深圳市华控智能电子科技有限公司,民营公司,少于50人,电子技术/半导体/集成电路,08-15
嵌入式软件工程师,1.5-2.5万/月,上海-静安区,上海吉电电子技术有限公司,民营公司,150-500人,仪器仪表/工业自动化,08-15
软件开发工程师,6-8千/月,杭州-钱塘区,杭州士兰集成电路有限公司,上市公司,5000-10000人,电子技术/半导体/集成电路,08-15
Java软件工程师,1.6-1.8万/月,上海-闵行区,上海嘉柏利通科技股份有限公司,民营公司,50-150人,服装/纺织/皮革,08-15
嵌入式软件工程师,0.9-1.3万/月,上海-徐汇区,上海广智技术发展有限公司,外资（非欧美）,500-1000人,通信/电信/网络设备,08-15
见习助理软件工程师,0.6-1万/月,东莞-洪梅镇,东莞市达瑞电子股份有限公司,民营公司,1000-5000人,电子技术/半导体/集成电路,08-15
软件开发工程师,0.7-1万/月,西安-浐灞生态区,新丰泰集团控股有限公司,上市公司,1000-5000人,汽车,08-15
软件工程师（H5）,6-8千/月,广州-天河区,广州谷创信息科技有限公司,民营公司,,互联网/电子商务,08-15
机器人软件工程师,1-2万/月,广州-花都区,上海察贤科技有限公司,民营公司,少于50人,计算机软件,08-15
算法/软件开发工程师（实习生）,4-8千/月,西安,西安交通大学空间视觉联合实验室,非营利组织,50-150人,电子技术/半导体/集成电路,08-15
App 软件工程师,0.8-1万/月,潮州,广东金业环保建材有限公司,合资,,环保,08-15
软件工程师,1.8-2.2万/月,上海-浦东新区,雅科贝思精密机电（上海）有限公司,外资（非欧美）,500-1000人,电子技术/半导体/集成电路,08-15
产测软件工程师,1.5-2.5万/月,深圳-南山区,东莞市猎声电子科技有限公司,民营公司,150-500人,电子技术/半导体/集成电路,08-15
嵌入式软件工程师,0.8-1.2万/月,西安-碑林区,中航创世机器人（西安）有限公司,国企,50-150人,医疗设备/器械,08-15
嵌入式软件开发工程师,1.1-2万/月,河南省,南京图格医疗科技有限公司,民营公司,50-150人,医疗设备/器械,08-15
Java软件开发工程师,1-1.5万/月,武汉-东湖新技术产业开发区,武汉钧恒科技有限公司,民营公司,150-500人,通信/电信/网络设备,08-15
java软件工程师,1.7-2.3万/月,北京-丰台区,中建材信息技术股份有限公司,国企,500-1000人,计算机硬件,08-15
嵌入式软件工程师（单片机方向）,1-2万/月,上海-杨浦区,普奥云洲智能科技（上海）有限公司,民营公司,50-150人,计算机软件,08-15
软件工程师,2-3万/月,北京-海淀区,北京中科海讯数字科技股份有限公司,民营公司,,计算机软件,08-15
Linux软件工程师,0.8-1.5万/月,厦门,深圳市芯智科技有限公司,外资（非欧美）,150-500人,电子技术/半导体/集成电路,08-15
NAS协议软件开发工程师,20-40万/年,南京-江北新区,诺领科技（北京）有限公司,外资（欧美）,50-150人,电子技术/半导体/集成电路,08-15
软件工程师,6-8千/月,保山,云南蓝典科技股份有限公司,民营公司,50-150人,计算机软件,08-15
BMS软件工程师,1.5-2.3万/月,深圳-光明区,深圳市振邦智能科技股份有限公司,上市公司,1000-5000人,电子技术/半导体/集成电路,08-15
应用软件工程师,1.1-2万/月,上海-闵行区,南京立思辰智能设备有限公司,民营公司,50-150人,计算机硬件,08-15
嵌入式软件工程师,1.5-3万/月,杭州-余杭区,浙江东鼎电子股份有限公司,民营公司,50-150人,建筑/建材/工程,08-15
.net中级软件工程师,0.9-1.3万/月,成都-高新区,成都智慧农夫科技有限公司,民营公司,50-150人,电子技术/半导体/集成电路,08-15
软件开发工程师,1-2万/月,广州-天河区,广州市玄武无线科技股份有限公司,民营公司,500-1000人,计算机软件,08-15
应用软件工程师,20-40万/年,上海-浦东新区,上海琪埔维半导体有限公司,民营公司,50-150人,电子技术/半导体/集成电路,08-15
物联网软件工程师,1.5-2万/月,上海-浦东新区,三信国际电器上海有限公司,民营公司,150-500人,仪器仪表/工业自动化,08-15
软件工程师,0.7-1.2万/月,青岛-城阳区,科捷智能科技股份有限公司,民营公司,500-1000人,仪器仪表/工业自动化,08-15
上位机软件开发工程师,17-25万/年,宁波-北仑区,宁波维科新能源科技有限公司,民营公司,150-500人,新能源,08-15
高级软件工程师,1.5-2万/月,上海-静安区,上海帕利电子有限公司,民营公司,50-150人,通信/电信/网络设备,08-15
Java软件工程师（初级）,6-9千/月,西安-经济技术开发区,陕西集群物联网服务管理股份有限公司,民营公司,50-150人,互联网/电子商务,08-15
Linux QT软件工程师,1.5-2万/月,深圳-龙华区,深圳市优力特技术有限公司,民营公司,少于50人,新能源,08-15
嵌入式软件工程师,1-1.8万/月,上海-奉贤区,上海易矩汽车技术有限公司,合资,少于50人,汽车,08-15
软件工程师/Software Engineer,1.5-2万/月,广州,利邦（上海）服装贸易有限公司,外资（非欧美）,1000-5000人,贸易/进出口,08-15
FAE/软件工程师,1.5-2万/月,合肥-高新区,智坤（合肥）半导体有限公司,外资（非欧美）,少于50人,电子技术/半导体/集成电路,08-15
嵌入式软件工程师,0.8-1.6万/月,武汉-江汉区,庆兆民技术（武汉）有限公司,民营公司,少于50人,电子技术/半导体/集成电路,08-15
软件工程师,0.8-1万/月,杭州-余杭区,杭州迈伺特科技有限公司,民营公司,50-150人,机械/设备/重工,08-15
嵌入式软件开发工程师,1.5-2.5万/月,嘉兴-平湖市,盯盯拍（深圳）技术股份有限公司,民营公司,150-500人,互联网/电子商务,08-15
嵌入式软件工程师,0.8-1.2万/月,深圳-福田区,深圳为永电子科技有限公司,民营公司,少于50人,电子技术/半导体/集成电路,08-15
软件工程师,2.5-3.5万/月,北京-海淀区,北京超维景生物科技有限公司,民营公司,50-150人,医疗设备/器械,08-15
JAVA软件工程师,0.7-1.3万/月,惠州,惠州颐讯信息技术有限公司,合资,少于50人,计算机软件,08-15
单片机软件开发工程师,1-1.5万/月,苏州-高新区,苏州咖博士咖啡系统科技有限公司,民营公司,50-150人,机械/设备/重工,08-15
嵌入式软件工程师,0.6-1.2万/月,大连-甘井子区,辽宁新风企业集团大连亿特科技有限公司,民营公司,150-500人,汽车,08-15
嵌入式软件工程师,1.5-2万/月,深圳-南山区,伟易达电子产品（深圳）有限公司,外资（非欧美）,500-1000人,多元化业务集团公司,08-15
嵌入式软件工程师（智能硬件和物联网）,1.5-2.5万/月,上海-普陀区,上海凯融信息科技有限公司,外资（欧美）,150-500人,贸易/进出口,08-15
软件工程师,0.8-1.5万/月,廊坊,帆实（上海）能源科技有限公司廊坊分公司,民营公司,少于50人,电子技术/半导体/集成电路,08-15
嵌入式软件工程师,1.5-2万/月,武汉,武汉悠悠宜夏科技有限公司,民营公司,,计算机软件,08-15
嵌入式软件工程师,1-1.5万/月,上海-松江区,上海天臣微纳米科技股份有限公司,民营公司,150-500人,多元化业务集团公司,08-15
软件工程师（机器人方向）,5-8千/月,武汉-洪山区,中山赛伯坦智能科技有限公司,民营公司,少于50人,计算机软件,08-15
MCU（高级）软件工程师,1-1.8万/月,重庆,北斗星通智联科技有限责任公司,民营公司,1000-5000人,汽车,08-15
嵌入式软件工程师,1-1.5万/月,深圳-宝安区,深圳市声菲特科技技术有限公司,民营公司,50-150人,电子技术/半导体/集成电路,08-15
嵌入式软件工程师,1.5-2万/月,惠州,惠州市博实结科技有限公司,民营公司,1000-5000人,通信/电信/网络设备,08-15
嵌入式软件工程师,1.5-2万/月,珠海,广州大风科技有限公司,民营公司,,计算机软件,08-15
软件工程师,1-2万/月,武汉-江夏区,武汉国创科光电装备有限公司,事业单位,少于50人,通信/电信/网络设备,08-15
嵌入式软件工程师,1.5-2万/月,南京-六合区,南京首量医疗科技有限公司,民营公司,50-150人,医疗设备/器械,08-15
软件工程师（物联网方向）,1-1.5万/月,福州-闽侯县,福州三力厨房设备有限公司,民营公司,50-150人,机械/设备/重工,08-15
软件开发工程师,4-5万/月,南京-建邺区,江苏河海乾诚智能科技有限公司,民营公司,少于50人,电子技术/半导体/集成电路,08-15
嵌入式软件工程师（蓝牙）,1.5-2万/月,上海-浦东新区,上海兆煊微电子有限公司,民营公司,50-150人,电子技术/半导体/集成电路,08-15
嵌入式软件工程师,1.5-2.5万/月,深圳-宝安区,深圳市东信高科自动化设备有限公司,民营公司,50-150人,机械/设备/重工,08-15
应用软件工程师,1-1.8万/月,成都-郫都区,成都中世顺朗科技有限公司,民营公司,50-150人,电子技术/半导体/集成电路,08-15
手机软件工程师,1.5-2.5万/月,深圳-宝安区,深圳市鼎维尔科技有限公司,民营公司,50-150人,通信/电信/网络设备,08-15
嵌入式软件工程师,1.5-3万/月,深圳-南山区,联发科技股份有限公司,外资（非欧美）,1000-5000人,电子技术/半导体/集成电路,08-15
嵌入式软件工程师,1-1.5万/月,南京-六合区,南京欧陆电气股份有限公司,上市公司,50-150人,新能源,08-15
软件工程师-AGV,1.5-3万/月,昆山,华天科技（昆山）电子有限公司,民营公司,1000-5000人,电子技术/半导体/集成电路,08-15
自动化软件工程师,5-8千/月,东莞-寮步镇,东莞市手拉手智能装备有限公司,合资,少于50人,机械/设备/重工,08-15
嵌入式软件工程师,2-2.5万/月,深圳-宝安区,深圳市倚天科技开发有限公司,民营公司,50-150人,通信/电信/网络设备,08-15
3D图像软件开发工程师,1.8-2.5万/月,广州,广州创弘医疗科技有限公司,民营公司,50-150人,医疗设备/器械,08-15
软件开发工程师,0.8-1万/月,合肥-高新区,合肥英威晟光电科技有限公司,民营公司,少于50人,电子技术/半导体/集成电路,08-15
上位机软件工程师(c++),0.9-1.8万/月,上海-浦东新区,上海赛赛汽车技术服务有限公司,民营公司,500-1000人,汽车,08-15
软件工程师,1.5-2.2万/月,无锡,无锡英威腾电梯控制技术有限公司,民营公司,50-150人,仪器仪表/工业自动化,08-15
MCU/C/C++/嵌入式系统/软件工程师,1.5-2.5万/月,苏州-工业园区,上海扶丕悌软件有限公司,外资（非欧美）,10000人以上,计算机软件,08-15
软件工程师,1.5-2万/月,东莞,东莞宝鑫贸易有限公司,外资（欧美）,150-500人,家具/家电/玩具/礼品,08-15
BMS软件开发工程师,0.6-1万/月,上海-嘉定区,上海采日能源科技有限公司,民营公司,50-150人,新能源,08-15
JAVA软件工程师,1-1.5万/月,佛山-南海区,佛山市华全电气照明有限公司,民营公司,500-1000人,电子技术/半导体/集成电路,08-15
嵌入式软件工程师,0.8-1.3万/月,武汉-东湖新技术产业开发区,小驴机器人（武汉）有限公司,创业公司,少于50人,机械/设备/重工,08-15
软件工程师,2-2.5万/月,上海-松江区,上海诺盛企业发展有限公司,民营公司,50-150人,机械/设备/重工,08-15
上位机软件工程师,1-1.8万/月,深圳-龙华区,深圳市林工科技有限公司,民营公司,少于50人,仪器仪表/工业自动化,08-15
C++软件工程师,1.5-2万/月,广州-花都区,广州市航辉电子有限公司,民营公司,150-500人,电子技术/半导体/集成电路,08-15
BSP软件开发工程师,1.6-3.2万/月,北京-大兴区,合肥欣奕华智能机器有限公司,民营公司,500-1000人,仪器仪表/工业自动化,08-15
C++软件工程师（应届生）,6-8千/月,贵阳,西安中云联智能科技有限公司,民营公司,少于50人,计算机软件,08-15
C++软件工程师,1.5-2.5万/月,苏州-工业园区,苏州超擎图形软件科技发展有限公司,民营公司,50-150人,互联网/电子商务,08-15
软件工程师,2-2.5万/月,深圳-龙岗区,深圳中盈智联科技有限公司,民营公司,少于50人,电子技术/半导体/集成电路,08-15
医院临床信息化系统软件开发工程师,0.8-1.5万/月,成都-双流区,成都中领智能医疗产业发展股份有限公司,民营公司,少于50人,建筑/建材/工程,08-15
应用软件工程师,1.8-2.5万/月,上海-青浦区,先尼科化工（上海）有限公司\/先尼科化工（泰兴）有限公司,外资（非欧美）,500-1000人,石油/化工/矿产/地质,08-15
软件开发工程师,1-2万/月,佛山-南海区,佛山邑谷信息技术有限公司,民营公司,少于50人,计算机服务(系统、数据服务、维修),08-15
设备软件工程师,1.2-2万/月,深圳-坪山区,深圳清力技术有限公司,民营公司,,计算机软件,08-15
嵌入式高级软件工程师,2.5-3万/月,深圳-龙华区,深圳市格瑞普电池有限公司,民营公司,1000-5000人,新能源,08-15
软件开发工程师/Android+深圳急招,2-3万/月,深圳,深圳融梦空间智能科技有限公司,外资（欧美）,少于50人,计算机硬件,08-15
Linux软件工程师,1.8-3.5万/月,深圳-宝安区,深圳市三诺数字科技有限公司,民营公司,5000-10000人,电子技术/半导体/集成电路,08-15
单片机开发软件工程师,1-1.5万/月,深圳-南山区,深圳市利达泰克科技有限公司,民营公司,少于50人,仪器仪表/工业自动化,08-15
软件工程师（珠海）,0.8-1.2万/月,珠海-高栏港经济区,江龙船艇科技股份有限公司,上市公司,1000-5000人,机械/设备/重工,08-15
AUTOSAR软件工程师,1.5-3万/月,上海-长宁区,上海西井信息科技有限公司,民营公司,150-500人,交通/运输/物流,08-15
camera软件工程师,2.5-5万/月,深圳-福田区,荣耀终端有限公司,民营公司,5000-10000人,计算机软件,08-15
软件工程师,0.8-1万/月,无锡-江阴市,江阴精力汽车装备有限公司,民营公司,150-500人,机械/设备/重工,08-15
嵌入式软件开发工程师 (MJ000122),1.1-2万/月,合肥-高新区,上海移远通信技术股份有限公司,上市公司,1000-5000人,通信/电信/网络设备,08-15
嵌入式软件开发工程师,0.9-1.8万/月,青岛-城阳区,青岛明华电子仪器有限公司,民营公司,150-500人,环保,08-15
软件工程师,6-8千/月,合肥-滨湖新区,安徽跨球国际贸易有限公司,民营公司,50-150人,贸易/进出口,08-15
嵌入式软件工程师,1.5-2.5万/月,宁波-高新区,宁波向往智能科技有限公司,民营公司,150-500人,电子技术/半导体/集成电路,08-15
软件工程师上位机（组态）工程师,0.6-1万/月,合肥-蜀山区,南京昌讯信息科技有限公司,外资（非欧美）,50-150人,计算机软件,08-15
服务器端软件开发工程师,0.8-1.5万/月,广州-番禺区,广东奥莱敏控技术有限公司,合资,1000-5000人,电子技术/半导体/集成电路,08-15
嵌入式软件工程师（蓝牙）,1.5-2.5万/月,深圳-南山区,深湾创新技术（深圳）有限公司,民营公司,少于50人,医疗设备/器械,08-15
软件开发工程师（C#.net）,0.7-1万/月,上海-闵行区,上海齐炫信息科技有限公司,民营公司,50-150人,计算机软件,08-15
软件工程师,1-1.5万/月,西安-国家民用航天产业基地,陕西铭拓机电技术有限公司,民营公司,,电子技术/半导体/集成电路,08-15
软件工程师,5-6千/月,广州,广州市吉峰金属塑胶制品有限公司,民营公司,50-150人,通信/电信/网络设备,08-15
软件开发工程师（19/20/21届毕业生）,1-2万/月,广州-天河区,外资500强知名银行,外资（非欧美）,5000-10000人,计算机软件,08-15
嵌入式软件工程师,1.2-2万/月,深圳-龙华区,深圳市喆华电子科技有限公司,民营公司,少于50人,电子技术/半导体/集成电路,08-15
JAVA软件工程师,0.8-1万/月,南京,南京纳贤软件科技有限公司,民营公司,50-150人,计算机软件,08-15
软件工程师,1-1.5万/月,上海,"Alpha & Omega Semiconductor Co., Ltd",外资（欧美）,1000-5000人,电子技术/半导体/集成电路,08-15
软件工程师,1-1.5万/月,东莞,东莞市天翔航天科技有限公司,民营公司,少于50人,计算机软件,08-15
蓝牙5.0mesh嵌入式软件工程师,2-3万/月,深圳-宝安区,智照科技（深圳）有限公司,民营公司,50-150人,电子技术/半导体/集成电路,08-15
控制软件工程师,0.6-1万/月,德阳,中久安特装备有限公司,民营公司,少于50人,机械/设备/重工,08-15
嵌入式软件工程师,1-2万/月,西安-雁塔区,西安寰星电子科技有限公司,民营公司,少于50人,电子技术/半导体/集成电路,08-15
前後端软件工程师,1-1.5万/月,长沙-开福区,佰裕行科技（深圳）有限公司,民营公司,50-150人,互联网/电子商务,08-15
嵌入式软件工程师,2-4万/月,苏州-相城区,清华大学苏州汽车研究院,事业单位,150-500人,汽车,08-15
Software Engineer/软件工程师（IT）,0.8-1万/月,无锡-无锡新区,菲尼萨光电通讯科技（无锡）有限公司,外资（欧美）,5000-10000人,电子技术/半导体/集成电路,08-15
软件开发工程师,5-7千/月,银川,北京同仁堂健康药业（宁夏）有限公司,国企,150-500人,制药/生物工程,08-15
嵌入式软件工程师,3.5-4.5万/月,深圳-南山区,深圳市道通科技股份有限公司,民营公司,1000-5000人,电子技术/半导体/集成电路,08-15
软件开发工程师,1-2万/月,深圳-光明区,毅丰显示科技（深圳）有限公司,外资（非欧美）,150-500人,电子技术/半导体/集成电路,08-15
手机软件开发工程师,1-2万/月,广州-黄埔区,广东利为网络科技有限公司,民营公司,少于50人,计算机软件,08-15
后端软件开发工程师,0.7-1.2万/月,西安-长安区,通号通信信息集团有限公司,国企,500-1000人,通信/电信/网络设备,08-15
助理级视觉软件工程师,0.6-1万/月,苏州-高新区,伯肯森自动化技术有限公司,民营公司,50-150人,仪器仪表/工业自动化,08-15
桌面软件工程师,1.5-2.5万/月,北京,北京旋极集团,上市公司,1000-5000人,计算机软件,08-15
单片机软件开发工程师,1-2万/月,深圳-宝安区,深圳市飞睿科技有限公司,民营公司,50-150人,电子技术/半导体/集成电路,08-15
WMS软件工程师,1.5-2万/月,上海-松江区,南通金予博信智能科技有限公司,民营公司,50-150人,机械/设备/重工,08-15
高级软件工程师,1.5-2.5万/月,苏州-高新区,苏州睿仟科技有限公司,民营公司,少于50人,医疗设备/器械,08-15
高级软件工程师,4.5-6千/月,哈尔滨,北大荒垦丰种业股份有限公司,国企,1000-5000人,农/林/牧/渔,08-15
软件工程师（嵌入式、单片机）,0.8-1.5万/月,南京-江宁区,上海冷溪安全科技有限公司,民营公司,少于50人,电子技术/半导体/集成电路,08-15
嵌入式软件工程师,1.5-3万/月,上海-普陀区,上海轻盈智能科技有限公司,民营公司,150-500人,互联网/电子商务,08-15
单片机软件工程师,0.8-1.5万/月,深圳-光明区,深圳市海鹏信电子股份有限公司,民营公司,500-1000人,电子技术/半导体/集成电路,08-15
嵌入式软件工程师,1.3-2.2万/月,杭州-滨江区,浙江泰林生物技术股份有限公司,民营公司,500-1000人,制药/生物工程,08-15
C++软件开发工程师 （上位机）,1-1.8万/月,南京-栖霞区,南京凌鸥创芯电子有限公司,民营公司,少于50人,电子技术/半导体/集成电路,08-15
嵌入式软件工程师,12-15万/年,成都-高新区,四川斯德博尔信息技术有限公司,民营公司,少于50人,计算机软件,08-15
嵌入式软件工程师,0.8-1.6万/月,成都-武侯区,成都市皓煊光电新材料科技研发中心有限公司,民营公司,少于50人,仪器仪表/工业自动化,08-15
软件开发工程师,4-6千/月,昆明-安宁市,昆明中燕信息技术有限公司,民营公司,少于50人,计算机软件,08-15
Android软件工程师,1.5-2万/月,上海-浦东新区,上海诺为电子科技有限公司,民营公司,50-150人,计算机软件,08-15
嵌入式电机驱动软件开发工程师,1.5-3.5万/月,上海,上海宏英智能科技股份有限公司,民营公司,150-500人,仪器仪表/工业自动化,08-15
手机软件开发工程师,1-2万/月,武汉-洪山区,武汉铂之锆信息技术有限公司,民营公司,少于50人,计算机软件,08-15
