职位,薪酬,城市,公司名称,公司类型,公司规模（人）,公司经营方向,发布日期
厨师,4.5-6千/月,濮阳,濮阳市华乐科技有限公司,民营公司,150-500人,印刷/包装/造纸,08-14
工厂高管饭堂厨师（15人份）,5-6千/月,广州-番禺区,广州同欣体育股份有限公司,民营公司,150-500人,娱乐/休闲/体育,08-14
招待厨师,4.5-6千/月,宣城,安徽华威铜箔科技有限公司,民营公司,150-500人,新能源,08-14
食堂包厢厨师,7-8千/月,宁波-镇海区,宁波金海电子有限公司,合资,1000-5000人,电子技术/半导体/集成电路,08-14
厨师长,6-8千/月,韶关,南雄市富农源生态农业开发有限公司,民营公司,50-150人,农/林/牧/渔,08-14
西餐厨师,0.6-1万/月,上海-浦东新区,上海纷纶餐饮管理有限公司,民营公司,50-150人,餐饮业,08-14
厨师,6-8千/月,苏州-相城区,路准（苏州）精密科技有限公司,民营公司,150-500人,原材料和加工,08-14
厨师,4.5-6千/月,广州-番禺区,广州市康华医疗管理有限责任公司,民营公司,50-150人,医疗/护理/卫生,08-14
中餐厨师,0.5-1万/月,沧州,河北鑫海化工集团有限公司,民营公司,1000-5000人,石油/化工/矿产/地质,08-14
厨师,4.5-6千/月,上海-闵行区,上海伟创标准气体分析技术有限公司,民营公司,50-150人,石油/化工/矿产/地质,08-14
厨师,6-8千/月,郑州-管城回族区,湖北华鼎团膳管理股份有限公司,上市公司,1000-5000人,餐饮业,08-14
厨师,5.5-6千/月,东莞-望牛墩镇,东莞市建文洗涤用品有限公司,民营公司,150-500人,快速消费品(食品、饮料、化妆品),08-14
厨师,4-6千/月,杭州-拱墅区,树兰医疗管理股份有限公司,民营公司,1000-5000人,医疗/护理/卫生,08-14
食堂厨师,4-7千/月,阳江,广东洋兴家庭用品股份有限公司,民营公司,150-500人,贸易/进出口,08-14
厨务/行政主厨/厨师长/厨务经理,1-1.5万/月,上海-闵行区,上海宝鼎酿造有限公司,民营公司,150-500人,快速消费品(食品、饮料、化妆品),08-14
厨师,4-5千/月,西安-莲湖区,西安华威通信工程有限公司,民营公司,150-500人,通信/电信/网络设备,08-14
厨师,0.7-1.2万/月,盐城,江苏中科重工股份有限公司,民营公司,500-1000人,机械/设备/重工,08-14
食堂厨师/帮厨,4.5-6千/月,昆明,昆明吾悦商业管理有限公司,上市公司,50-150人,批发/零售,08-14
厨师（华师一附中光谷分校）,4-6.2千/月,武汉-东湖新技术产业开发区,武汉东新之星餐饮管理有限公司,民营公司,少于50人,餐饮业,08-14
厨师,4.5-5千/月,嘉兴-桐乡市,墨卓生物科技（浙江）有限公司,民营公司,少于50人,制药/生物工程,08-14
厨师,5-6千/月,广州-南沙区,广东创美药业有限公司,上市公司,500-1000人,医疗/护理/卫生,08-14
厨师,6-6.5千/月,深圳-龙岗区,深圳青子衿餐饮实业有限公司,民营公司,150-500人,餐饮业,08-14
路演厨师，全省出差,4.5-6千/月,长沙-雨花区,长沙市东利商贸有限公司,民营公司,少于50人,快速消费品(食品、饮料、化妆品),08-14
厨师,5-7千/月,广州-花都区,广州市科能化妆品科研有限公司,民营公司,1000-5000人,快速消费品(食品、饮料、化妆品),08-14
食堂厨师,3-5千/月,成都-温江区,成都松川雷博机械设备有限公司,外资（非欧美）,50-150人,机械/设备/重工,08-14
员工食堂厨师,3-5千/月,成都,四川兰芝建设工程有限公司,民营公司,50-150人,建筑/建材/工程,08-14
厨师,3-3.5千/月,昆明,昆明丽都医疗美容医院有限公司,民营公司,150-500人,医疗/护理/卫生,08-14
行政餐厨师,4.5-6千/月,武汉-硚口区,武汉华友源针织厂,民营公司,150-500人,服装/纺织/皮革,08-14
食堂厨师,4.5-6千/月,深圳-龙岗区,深圳市启灵素质教育有限公司,民营公司,少于50人,教育/培训/院校,08-14
食堂厨师,4-5千/月,佛山-南海区,广东恒利路桥工程有限公司,民营公司,50-150人,建筑/建材/工程,08-14
厨师,6-8千/月,上海-松江区,中饮巴比食品股份有限公司,上市公司,500-1000人,快速消费品(食品、饮料、化妆品),08-14
厨师,4.5-6千/月,西安,陕西秦北混凝土有限公司,民营公司,150-500人,建筑/建材/工程,08-14
食堂厨师,6-8千/月,苏州-吴江区,苏州新城吾悦商业管理有限公司,上市公司,150-500人,物业管理/商业中心,08-14
食堂厨师/帮厨,5-8千/月,深圳-南山区,深圳市腾浪再生资源发展有限公司,民营公司,150-500人,环保,08-14
厨师长,1-1.5万/月,广州,广州市以饭湘许餐饮管理有限公司,民营公司,500-1000人,餐饮业,08-14
中餐厨师,4.5-6千/月,成都-新津县,成都希望波塞冬物业管理服务有限公司,民营公司,500-1000人,物业管理/商业中心,08-14
厨师,4.5-6千/月,东莞,东莞新东方科技有限公司,上市公司,150-500人,石油/化工/矿产/地质,08-14
风波庄 厨师（厨师长）,4-8千/月,合肥,安徽风清扬品牌管理股份有限公司,民营公司,500-1000人,餐饮业,08-14
贵州菜厨师/厨师长,0.8-1万/月,上海-宝山区,上海吾品田企业管理有限公司,民营公司,50-150人,餐饮业,08-14
头灶厨师,0.8-1.5万/月,昆明,云南野生动物园有限公司,民营公司,150-500人,酒店/旅游,08-14
幼儿园厨师,2-3千/月,兰州-城关区,甘肃东方南洋昂立教育科技有限公司,民营公司,50-150人,教育/培训/院校,08-14
西餐厨师,1-1.5万/月,武汉-武汉经济开发区,苏航可可（上海）文化科技发展有限公司,民营公司,50-150人,娱乐/休闲/体育,08-14
厨师,6-7千/月,嘉兴,亮兮柯电气（嘉兴）有限公司,外资（欧美）,1000-5000人,电子技术/半导体/集成电路,08-14
厨师长,6-8千/月,广州-越秀区,广州市莉泽产后母婴护理有限公司,民营公司,150-500人,医疗/护理/卫生,08-14
厨师,3-4.5千/月,大连-金州区,大连禾纯时尚服饰有限公司,民营公司,150-500人,服装/纺织/皮革,08-14
厨师,3.5-4.5千/月,武汉-东西湖区,武汉极地海洋世界投资有限公司管理分公司,外资（欧美）,500-1000人,酒店/旅游,08-14
宴会厨师/大厨/厨师,1-1.5万/月,武汉-江夏区,民族建设集团有限公司,民营公司,500-1000人,建筑/建材/工程,08-14
厨师,3.5-4千/月,西安-雁塔区,陕西铁航旅服人力资源有限公司,民营公司,少于50人,专业服务(咨询、人力资源、财会),08-14
厨师,4.5-6千/月,丹阳,丹阳军安餐饮管理有限公司,民营公司,少于50人,餐饮业,08-14
中餐厨师,4.5-6千/月,柳州-鱼峰区,东莞市鸿骏膳食管理有限公司,民营公司,1000-5000人,餐饮业,08-14
厨师助理,3.2-3.5千/月,佛山,兴海集团,民营公司,500-1000人,原材料和加工,08-14
厨师,2-3千/月,长春-宽城区,吉林省童年乐科技有限公司,民营公司,少于50人,计算机软件,08-14
厨师,3-4.5千/月,深圳-龙岗区,深圳市科普瑞传感仪器有限公司,民营公司,少于50人,电子技术/半导体/集成电路,08-14
厨师/厨师长,4-6千/月,重庆,重庆冠宇电池有限公司,民营公司,1000-5000人,新能源,08-14
厨师,3-6千/月,广州-天河区,广东国基建设有限公司,民营公司,500-1000人,建筑/建材/工程,08-14
食堂厨师,6-8千/月,珠海-金湾区,广东金湾高景太阳能科技有限公司,民营公司,1000-5000人,新能源,08-14
食堂厨师,4.5-6千/月,上海-青浦区,上海英利辉光电材料有限公司,民营公司,50-150人,电子技术/半导体/集成电路,08-14
研究员/厨师/双休/包住宿,4.5-6千/月,深圳,多鱼食品（深圳）有限公司,外资（非欧美）,500-1000人,快速消费品(食品、饮料、化妆品),08-14
厨师,7-7.5千/月,苏州-吴中区,苏州康时捷餐饮管理服务有限公司,民营公司,50-150人,餐饮业,08-14
厨师,4.5-6千/月,常熟,苏州市长楷茂服装贸易有限公司,民营公司,150-500人,服装/纺织/皮革,08-14
镇平员工餐厨师+包吃住,4.5-7千/月,南阳,想念食品股份有限公司,合资,1000-5000人,快速消费品(食品、饮料、化妆品),08-14
厨师,5-6万/年,东莞-长安镇,东莞市华茂电子集团有限公司,民营公司,5000-10000人,原材料和加工,08-14
厨师（白案）,5-7千/月,武汉-东西湖区,深圳中兴新材技术股份有限公司,民营公司,500-1000人,新能源,08-14
西餐厨师,4-6千/月,成都-高新区,海南南岛国商贸有限公司,民营公司,50-150人,快速消费品(食品、饮料、化妆品),08-14
厨师（主厨）,5-6千/月,深圳-龙岗区,深圳市伟力发塑胶玩具有限公司,民营公司,1000-5000人,影视/媒体/艺术/文化传播,08-14
厨师,4-5千/月,西安-灞桥区,东岭集团-国内贸易总公司,民营公司,500-1000人,贸易/进出口,08-14
厨师,5-8千/月,佛山-顺德区,小熊电器股份有限公司,上市公司,1000-5000人,家具/家电/玩具/礼品,08-14
员工食堂厨师,5-7千/月,宜宾,新城控股集团股份有限公司,外资（欧美）,,计算机软件,08-14
厨师,3-4.5千/月,肇庆,四会市金利达包装有限公司,民营公司,50-150人,原材料和加工,08-14
厨师（包吃住、12号发工资）,5.5-6千/月,深圳,深圳市嘉宇顺科技有限公司,民营公司,500-1000人,原材料和加工,08-14
厨师（地点：启东）,5-7千/月,南通,北京勃林格殷格翰维通生物技术有限公司,合资,50-150人,农/林/牧/渔,08-14
食堂厨师,4.5-6千/月,海宁,浙江皮意纺织有限公司,民营公司,500-1000人,服装/纺织/皮革,08-14
厨师,4-6千/月,大庆,黑龙江万口福酿酒有限公司,民营公司,,快速消费品(食品、饮料、化妆品),08-14
资深厨师长（湖北家常菜+9k-12k+利润分红）,0.8-1万/月,十堰,武汉九思方维餐饮管理有限责任公司,民营公司,150-500人,餐饮业,08-14
银行物业厨师（徐汇）,5-6千/月,上海-徐汇区,上海浦中实业发展有限公司,外资（非欧美）,1000-5000人,物业管理/商业中心,08-14
厨师,4.5-6千/月,武汉-新洲区,武汉兴诚海水泥制品有限公司,民营公司,150-500人,建筑/建材/工程,08-14
中餐厨师（淮扬菜）,6-8千/月,池州,安徽陌上星企业管理有限公司,民营公司,50-150人,酒店/旅游,08-14
中餐厨师,5-8千/月,上海-杨浦区,上海禹罡物业管理有限公司,民营公司,500-1000人,物业管理/商业中心,08-14
员工食堂厨师,6-8千/月,上海-普陀区,上海明华物业管理有限公司,民营公司,1000-5000人,物业管理/商业中心,08-14
幼儿园厨师,4.5-6千/月,天津-河北区,天津卓越天成北岸华庭幼儿园有限公司,民营公司,50-150人,教育/培训/院校,08-14
叁无粉蒸厨师,3-4.5千/月,成都-高新区,高新区周哥嘎嘎鸭脑壳餐馆,民营公司,少于50人,餐饮业,08-14
茶餐厅厨师/大厨,0.8-1万/月,上海-普陀区,上海有星科技有限公司,创业公司,少于50人,计算机软件,08-14
食堂厨师,4.5-6.5千/月,广州-越秀区,广东颐寿医疗养老有限公司,民营公司,150-500人,生活服务,08-14
西餐厅厨师长,0.8-1.3万/月,深圳-福田区,珠海市唐企盛泰企业管理有限公司,民营公司,50-150人,餐饮业,08-14
日料厨师长,2-4万/月,上海,上海植庭餐饮有限公司,民营公司,50-150人,餐饮业,08-14
公司高管餐厅厨师,6-9千/月,宁波-北仑区,宁波天旗科技有限公司,外资（非欧美）,1000-5000人,贸易/进出口,08-14
员工餐厅厨师,4-5千/月,广州-天河区,广东裕通大酒店有限公司,民营公司,150-500人,酒店/旅游,08-14
法餐厅西餐厨师/厨工,4.5-6千/月,上海-徐汇区,恒威餐饮管理（上海）有限公司,外资（欧美）,50-150人,餐饮业,08-14
厨师（白按）,3-4.5千/月,武汉-蔡甸区,武汉鹏恒包装印务有限公司,民营公司,150-500人,印刷/包装/造纸,08-14
厨师,4.5-6千/月,东莞-南城区,东莞市合宝汽车销售服务有限公司,合资,150-500人,汽车,08-14
厨师,5-8千/月,武汉-洪山区,武汉吉亨汽车销售服务有限公司,民营公司,,计算机软件,08-14
厨师,4.5-5.5千/月,武汉-汉阳区,武汉星凯汽车销售服务有限公司,民营公司,150-500人,汽车,08-14
厨师,4.5-6千/月,苏州,苏州华亚智能科技股份有限公司,民营公司,500-1000人,机械/设备/重工,08-14
工厂饭堂厨师(地址：罗田）,5.5-7千/月,深圳,深圳市鑫利来工业材料有限公司,民营公司,50-150人,原材料和加工,08-14
厨师,5.3-6千/月,佛山,诺信邦（佛山市南海）五金电器制造有限公司,外资（非欧美）,150-500人,原材料和加工,08-14
直播厨房厨师长,1-1.5万/月,上海-浦东新区,上海九雅堂食品有限公司,民营公司,50-150人,贸易/进出口,08-14
高薪诚聘烤肉店厨师长,0.8-1万/月,哈尔滨-南岗区,哈尔滨市南岗区春日里烧肉自助餐厅,民营公司,150-500人,餐饮业,08-14
厨师,3-3.5千/月,广州-荔湾区,广州一路书香文化教育投资发展有限公司,民营公司,50-150人,教育/培训/院校,08-14
厨师长,4.5-6千/月,广州-花都区,广州拓客商贸有限公司,民营公司,500-1000人,互联网/电子商务,08-14
厨师,6-8千/月,南通,江苏中投国际物流有限公司,民营公司,50-150人,交通/运输/物流,08-14
厨师长,6-8千/月,无锡-滨湖区,安信颐和（无锡）养老服务有限公司,民营公司,50-150人,生活服务,08-14
厨师,6-8千/月,苏州-姑苏区,苏州慈乐圆护理院管理有限公司,民营公司,50-150人,医疗/护理/卫生,08-14
厨师,0.8-1万/月,上海-宝山区,上海瑞丽洗烫设备有限公司,民营公司,150-500人,生活服务,08-14
厨师（面点厨师）,4.5-6千/月,西安-雁塔区,陕西雍村饭店,国企,150-500人,酒店/旅游,08-14
厨师长,0.7-1万/月,苏州-吴江区,苏州金刚防火钢型材系统有限公司,合资,500-1000人,建筑/建材/工程,08-14
主厨 厨师长,4.5-6千/月,南京-江宁区,南京优瀚幼儿园有限公司,民营公司,50-150人,教育/培训/院校,08-14
厨师,6-8千/月,南昌,江西星卓优文化传媒有限公司,民营公司,500-1000人,影视/媒体/艺术/文化传播,08-14
咖啡厅 中西餐 厨师,4.5-6千/月,咸阳,沣西新城帕斯库奇咖啡店,民营公司,少于50人,餐饮业,08-14
厨师助理,6-8.5千/月,深圳-南山区,深圳融新文化传播有限公司,民营公司,50-150人,计算机软件,08-14
厨师助理,6-8千/月,深圳-龙华区,深圳市方讯商贸有限公司,外资（非欧美）,50-150人,通信/电信/网络设备,08-14
厨师,4.5-6千/月,佛山-禅城区,佛山市鸿益餐饮配送有限公司,民营公司,150-500人,餐饮业,08-14
厨师,4.5-6千/月,上海-青浦区,上海同济堂药业有限公司,国企,500-1000人,制药/生物工程,08-14
厨师,4.5-6千/月,上海,晋拓科技股份有限公司,民营公司,1000-5000人,汽车,08-14
厨师,6-8千/月,武汉-硚口区,武汉昆道科技有限公司,民营公司,50-150人,计算机软件,08-14
厨师,3.8-4.5千/月,太仓,苏州久晶光电科技有限公司,民营公司,50-150人,原材料和加工,08-14
韩料厨师,5-8千/月,杭州-拱墅区,杭州大屴士餐饮有限公司,合资,,贸易/进出口,08-14
员工餐厨师,3-4.5千/月,苏州-吴中区,苏州凯菲尔酒店有限公司,外资（非欧美）,50-150人,酒店/旅游,08-14
工程项目部厨师、厨师班长,6-8千/月,南平,中国水电基础局有限公司三公司,国企,1000-5000人,电气/电力/水利,08-14
厨师,6-7千/月,上海-闵行区,亨特道格拉斯建筑产品（中国）有限公司,外资（欧美）,500-1000人,建筑/建材/工程,08-14
厨师,4.5-6千/月,淮安-淮阴区,正大食品（徐州）有限公司,外资（非欧美）,500-1000人,快速消费品(食品、饮料、化妆品),08-14
厨师（做30名员工午餐和晚餐，包食宿）,4-4.5千/月,深圳-龙岗区,筋斗云医药电子商务（深圳）有限公司,民营公司,50-150人,互联网/电子商务,08-14
厨师（月子会所）-苏州,6-8千/月,苏州-工业园区,朗屹健康产业有限公司,民营公司,50-150人,医疗/护理/卫生,08-14
食堂厨师,4.5-6千/月,宁波-鄞州区,宁波百纳服饰有限公司,民营公司,150-500人,服装/纺织/皮革,08-14
厨师长,0.8-1.2万/月,太仓,上海吉韵餐饮管理有限公司,民营公司,500-1000人,餐饮业,08-14
食堂厨师（芳村）,4.5-5.5千/月,广州-荔湾区,广州芳村永佳丰田汽车销售服务有限公司,民营公司,150-500人,汽车,08-14
厨师,3.5-4.5千/月,广州-黄埔区,广州飒特红外股份有限公司,民营公司,150-500人,电子技术/半导体/集成电路,08-14
食堂厨师,4.5-6千/月,杭州-桐庐县,杭州畲乡实业有限公司,民营公司,150-500人,农/林/牧/渔,08-14
厨师,6-8千/月,合肥-蜀山区,安徽醉高楼餐饮服务有限公司,民营公司,,餐饮业,08-14
厨师（码位配菜 晚班）,6-8千/月,深圳-福田区,深圳市旦塔文化娱乐有限公司,民营公司,150-500人,娱乐/休闲/体育,08-14
厨师长（高端精致粤菜、潮州菜）,1.5-2万/月,杭州-上城区,杭州东富餐饮管理有限公司,民营公司,50-150人,餐饮业,08-14
厨师,4.5-6千/月,南通-如皋市,如皋万达广场商业管理有限公司,民营公司,50-150人,物业管理/商业中心,08-14
白案厨师,6-8万/年,武汉-洪山区,湖北诺华科技发展有限公司,民营公司,少于50人,互联网/电子商务,08-14
厨师,0.6-1万/月,成都-郫都区,成都九华圆通科技发展有限公司,民营公司,150-500人,通信/电信/网络设备,08-14
员工灶厨师,4-5千/月,西安-莲湖区,陕西帮您办企业管理服务有限公司,民营公司,少于50人,专业服务(咨询、人力资源、财会),08-14
厨师,4-7千/月,广州-海珠区,广东广交会新大地会展服务有限公司,国企,150-500人,物业管理/商业中心,08-14
厨师,0.8-1.5万/月,苏州-吴中区,苏州市味知香食品股份有限公司,民营公司,150-500人,快速消费品(食品、饮料、化妆品),08-14
厨师,4-5千/月,东莞-塘厦镇,广州市艺特嘉互联网科技有限公司,民营公司,150-500人,互联网/电子商务,08-14
厨师,3-4.5千/月,武汉-江岸区,武汉天贝青物业管理有限公司,民营公司,1000-5000人,物业管理/商业中心,08-14
厨师长,10-15万/年,昆山,昆山天硕餐饮经营管理有限公司,外资（非欧美）,50-150人,餐饮业,08-14
厨师,3-4.5千/月,西安-高新技术产业开发区,新丰泰集团控股有限公司,上市公司,1000-5000人,汽车,08-14
厨师,4-4.5千/月,广州-黄埔区,黑牛集团有限公司,民营公司,150-500人,快速消费品(食品、饮料、化妆品),08-14
食堂厨师,3-4.5千/月,芜湖-鸠江区,芜湖恒坤汽车部件有限公司,民营公司,50-150人,汽车零配件,08-14
厨师/面点师（幼儿园）,5-7千/月,深圳-龙岗区,深圳市益田集团股份有限公司,民营公司,1000-5000人,房地产,08-14
厨师,4.5-6千/月,常熟,江苏理文造纸有限公司,外资（非欧美）,1000-5000人,印刷/包装/造纸,08-14
西餐厨师,4.5-6千/月,长沙-开福区,长沙麦如餐饮有限责任公司,外资（非欧美）,少于50人,餐饮业,08-14
厨师（厨师助理）,3.5-6千/月,福州-鼓楼区,福州聚春园食品股份有限公司,国企,150-500人,快速消费品(食品、饮料、化妆品),08-14
厨师,4.5-6千/月,三亚,三亚亚龙湾云天热带森林公园有限公司亚龙湾热带天堂森林公园,民营公司,500-1000人,酒店/旅游,08-14
厨师,5-7千/月,深圳-龙岗区,维达力实业（深圳）有限公司,外资（非欧美）,10000人以上,多元化业务集团公司,08-14
关山鸡公煲厨师+学徒4500+包吃,4.5-6千/月,武汉-洪山区,湖北蓝领风信息技术有限公司,民营公司,150-500人,专业服务(咨询、人力资源、财会),08-14
厨师长,0.8-1.2万/月,上海-浦东新区,上海钰烜亮餐饮管理有限公司,民营公司,少于50人,餐饮业,08-14
厨师,4.5-5千/月,常德,湖南宏旺环保科技有限公司,民营公司,50-150人,环保,08-14
猪场厨师,4.5-6千/月,衡阳,湖南新五丰股份有限公司,国企,1000-5000人,农/林/牧/渔,08-14
开业筹备厨师长-火锅店,6-8千/月,重庆-渝中区,重庆在渝里餐饮管理有限公司,民营公司,50-150人,餐饮业,08-14
厨师长,0.8-1万/月,武汉-东西湖区,湖北陈氏詹王实业有限公司,民营公司,50-150人,餐饮业,08-14
食堂厨师,5.3-6千/月,深圳-龙岗区,深圳市集美新材料股份有限公司,上市公司,150-500人,仪器仪表/工业自动化,08-14
厨师长（深圳）,0.6-1万/月,深圳-福田区,深圳市野妹投资发展有限公司,民营公司,1000-5000人,餐饮业,08-14
食堂厨师,4.5-6千/月,天津,澳普泰克（天津）机电有限公司,合资,少于50人,电子技术/半导体/集成电路,08-14
厨师,5-6千/月,南通,南通森林野生动物园有限公司,民营公司,150-500人,酒店/旅游,08-14
厨师,3-4.5千/月,三亚,航佳机场商业机构,民营公司,500-1000人,航天/航空,08-14
厨师,4.8-5.4千/月,嘉兴,浙江亚特电器有限公司,民营公司,1000-5000人,机械/设备/重工,08-14
厨师长,4.5-6千/月,成都-双流区,三全食品股份有限公司,上市公司,10000人以上,快速消费品(食品、饮料、化妆品),08-14
月子餐厨师助手学徒,3-4.5千/月,武汉-武昌区,武汉喜月满满健康管理有限公司,民营公司,150-500人,生活服务,08-14
食堂厨师,2-3.5千/月,西安-未央区,陕西百富通投资集团有限公司,民营公司,150-500人,多元化业务集团公司,08-14
中餐厨师,4.5-6千/月,深圳-宝安区,深圳东原电子有限公司,合资,500-1000人,电子技术/半导体/集成电路,08-14
厨师,4.5-6千/月,苏州-吴中区,苏州万祥科技股份有限公司,民营公司,1000-5000人,电子技术/半导体/集成电路,08-14
冷菜/凉菜厨师,6-8千/月,上海-黄浦区,上海恒悦餐饮有限公司,民营公司,150-500人,餐饮业,08-14
食堂厨师,4-6千/月,深圳-宝安区,深圳市华丰世纪投资（集团）有限公司,民营公司,1000-5000人,房地产,08-14
包住包吃中餐厨师,6-8千/月,上海-浦东新区,卓玥国际月子会所,民营公司,50-150人,医疗/护理/卫生,08-14
西餐厅中级厨师,4.5-6千/月,成都,四川我的四季时尚品牌管理有限公司,民营公司,150-500人,服装/纺织/皮革,08-14
厨师长（西餐）,1-1.5万/月,武汉-江汉区,武汉大燊餐饮管理有限公司,外资（非欧美）,150-500人,餐饮业,08-14
厨师,6-8千/月,深圳-宝安区,深圳市创赢国际货运代理有限公司,民营公司,少于50人,交通/运输/物流,08-14
厨师,4.5-5.5千/月,东莞-高埗镇,东莞市翔东汽车贸易有限公司,民营公司,少于50人,汽车,08-14
西餐厨师长,6-8千/月,长沙-天心区,长沙康淼餐饮管理有限公司,民营公司,少于50人,餐饮业,08-14
中餐厨师,5-7千/月,北京-房山区,北京市房山区拱辰街道颐慈园养老照料中心,民营公司,少于50人,医疗/护理/卫生,08-14
食堂厨师（潮汕籍）,6-8千/月,深圳-罗湖区,深圳市瑞麒珠宝首饰有限公司,民营公司,1000-5000人,批发/零售,08-14
食堂厨师,4.5-6千/月,昆山,江苏力崛模塑科技有限公司,民营公司,50-150人,汽车,08-14
西餐厨师,5-6千/月,深圳-龙华区,深圳市盛锦酒店管理有限责任公司,民营公司,150-500人,计算机软件,08-14
厨师,6-8千/月,广州-从化区,广州市木森园林有限公司,民营公司,50-150人,农/林/牧/渔,08-14
厨师,4.5-6千/月,广州-番禺区,广州海纳影视文化有限公司,民营公司,50-150人,影视/媒体/艺术/文化传播,08-14
厨师,3-4.5千/月,东莞-长安镇,东莞市嘉雯灯饰有限公司,民营公司,50-150人,电子技术/半导体/集成电路,08-14
厨师,4-6千/月,广州-番禺区,广州大禹防漏技术开发有限公司,民营公司,150-500人,建筑/建材/工程,08-14
厨师,5-8千/月,滁州,三棵树涂料股份有限公司,上市公司,5000-10000人,建筑/建材/工程,08-14
厨师,3-4.5千/月,盐城,江苏德联达智能科技有限公司,民营公司,500-1000人,通信/电信运营、增值服务,08-14
厨师,6-8千/月,常熟,常熟市欧伏罱电子有限公司,民营公司,500-1000人,电子技术/半导体/集成电路,08-14
厨师长,0.9-1.1万/月,重庆-北碚区,重庆市山茂园林有限公司,民营公司,150-500人,建筑/建材/工程,08-14
厨师,5-5.6千/月,上饶,江西合佳科技有限公司,外资（非欧美）,150-500人,新能源,08-14
厨师,4.5-6千/月,珠海-金湾区,珠海逸兴园景工程有限公司,合资,50-150人,建筑/建材/工程,08-14
厨师包吃住长白班5千有社保,4.5-6千/月,武汉-汉阳区,武汉金牛经济发展有限公司,民营公司,1000-5000人,原材料和加工,08-14
厨师（项目工地）,0.7-1万/月,珠海-横琴新区,中建投资（珠海）有限公司,国企,150-500人,建筑/建材/工程,08-14
员工餐食堂厨师,3.5-5千/月,苏州-工业园区,苏州晶孚汽车电气系统有限公司,民营公司,150-500人,汽车零配件,08-14
直招粤菜厨师高薪,6-7千/月,深圳,深圳市亚洲眼镜光学科技有限公司,民营公司,150-500人,批发/零售,08-14
中餐厅厨师,5-6.5千/月,常州-新北区,恐龙园文化旅游集团股份有限公司,国企,1000-5000人,酒店/旅游,08-14
中餐研发厨师,0.6-1.2万/月,无锡-惠山区,大联洋食品（无锡）有限公司,外资（非欧美）,500-1000人,快速消费品(食品、饮料、化妆品),08-14
厨师学徒,2-3千/月,成都-武侯区,四川省陶德世纪餐饮有限公司,民营公司,500-1000人,餐饮业,08-14
厨师,4.5-6千/月,广州-番禺区,广州妮希雅服装有限公司,民营公司,150-500人,服装/纺织/皮革,08-14
厨师（面点师）,6-8千/月,东莞-松山湖区,广东宏川集团,民营公司,500-1000人,石油/化工/矿产/地质,08-14
厨师,4.5-6千/月,连云港,上海紫燕食品股份有限公司,民营公司,5000-10000人,快速消费品(食品、饮料、化妆品),08-14
厨师,4.5-6千/月,苏州-吴中区,苏州优力弗生物科技有限公司,民营公司,50-150人,制药/生物工程,08-14
厨师,3-4.5千/月,长沙-宁乡市,湖南省火辣辣食品有限公司,民营公司,50-150人,快速消费品(食品、饮料、化妆品),08-14
食堂厨师,4-4.5千/月,武汉-黄陂区,武汉市清晨纸业有限公司,民营公司,50-150人,互联网/电子商务,08-14
厨师长,5-6千/月,邯郸,天创管业,民营公司,1000-5000人,机械/设备/重工,08-14
厨师（苏外吴中校区）,4-7千/月,苏州-吴中区,苏州外国语学校,外资（欧美）,150-500人,教育/培训/院校,08-14
食堂厨师长,6-6.5千/月,宁波-江北区,宁波浙电物业经营有限公司,民营公司,150-500人,物业管理/商业中心,08-14
日餐厨师,5-5.5千/月,大连-大连保税区,大连市双叶科技发展有限责任公司,民营公司,1000-5000人,家具/家电/玩具/礼品,08-14
厨师,4-4.5千/月,大连-金州区,大连万达广场商业管理有限公司开发区分公司,民营公司,,计算机软件,08-14
厨师,4.5-6千/月,武汉-江岸区,融创中国华中区域公司,上市公司,1000-5000人,房地产,08-14
食堂厨师,6-8千/月,咸宁,武汉正大有限公司,外资（非欧美）,150-500人,农/林/牧/渔,08-14
厨师（开发）,1-1.5万/月,成都-郫都区,四川省郫县豆瓣股份有限公司,国企,150-500人,快速消费品(食品、饮料、化妆品),08-14
厨师（只做晚餐）,4-6千/月,广州-天河区,广州慈惠医院有限公司,民营公司,150-500人,医疗/护理/卫生,08-14
厨师,5-7千/月,泉州-南安市,福建南安新锦江特种油有限公司,民营公司,150-500人,石油/化工/矿产/地质,08-14
员工餐厨师,3-4.5千/月,武汉-东西湖区,武汉圣光商业发展有限公司,民营公司,1000-5000人,服装/纺织/皮革,08-14
厨师,4-7千/月,中山-南朗镇,芯瑞半导体（中山）有限公司,民营公司,50-150人,电子技术/半导体/集成电路,08-14
厨师,3-3.5千/月,安阳,方快锅炉有限公司,民营公司,500-1000人,机械/设备/重工,08-14
西餐厨师,4.5-6千/月,上海-静安区,阔客（上海）餐饮服务有限公司,民营公司,50-150人,餐饮业,08-14
TAMATI西餐厅厨师,6-8千/月,上海,上海艾丝碧西食品有限公司（巴黎贝甜）,外资（非欧美）,1000-5000人,快速消费品(食品、饮料、化妆品),08-14
湘间田舍厨师长/副厨师长,15-20万/年,宁波,宁波市心湘传餐饮管理有限公司,民营公司,500-1000人,餐饮业,08-14
工地厨师,5.5-6千/月,昆山,宁波用躬科技有限公司,民营公司,50-150人,机械/设备/重工,08-14
厨师,2-3千/月,桂林,桂林嘉润茂科技有限公司,民营公司,150-500人,电子技术/半导体/集成电路,08-14
