职位,薪酬,城市,公司名称,公司类型,公司规模（人）,公司经营方向,发布日期
初高中英语老师（新时代商业街校区）,6-9千/月,芜湖,芜湖学志教育咨询服务有限公司,民营公司,150-500人,教育/培训/院校,08-14
初中英语老师,3.5-7千/月,昆明-五华区,云南学而解殆文化传播有限公司,民营公司,少于50人,教育/培训/院校,08-14
初高中英语老师,6-8千/月,广州-花都区,广州冠岱教育培训中心有限公司,民营公司,50-150人,教育/培训/院校,08-14
英语授课老师,0.4-1万/月,中山,中山市励步教育咨询有限公司,上市公司,50-150人,教育/培训/院校,08-14
初中英语老师,0.7-1.8万/月,宁波-镇海区,宁波市镇海区蔚蓝教育培训有限公司,民营公司,50-150人,教育/培训/院校,08-14
高中英语老师,1-2万/月,深圳-宝安区,深圳市鸿鹄知志国际教育有限公司,民营公司,50-150人,教育/培训/院校,08-14
初中英语老师,0.8-1万/月,佛山-禅城区,佛山市启视文化传播有限公司,民营公司,少于50人,影视/媒体/艺术/文化传播,08-14
少儿英语老师助教,0.5-1万/月,杭州-钱塘区,杭州新迹蒙培训学校有限公司,民营公司,50-150人,教育/培训/院校,08-15
小学语文数学英语（分科教师）,0.8-1万/月,嘉兴,平湖戴氏智有志教育培训有限公司,民营公司,50-150人,教育/培训/院校,08-14
初高中英语老师，三阳/虎泉,0.8-1万/月,武汉-洪山区,武汉市江岸区慧鑫通诺教育培训学校有限公司,民营公司,50-150人,教育/培训/院校,08-14
（五险+双休）幼儿小学英语老师,8-10万/年,广州-番禺区,广州市惟一教育咨询有限公司,民营公司,50-150人,教育/培训/院校,08-14
高中英语老师,6-11万/年,菏泽,曹县苏教实验高级中学,民营公司,50-150人,教育/培训/院校,08-14
高中英语老师,0.8-1.5万/月,昆明-盘龙区,云南优学教育信息服务发展有限公司,合资,50-150人,教育/培训/院校,08-14
英语老师,0.8-1万/月,温州-鹿城区,温州市鹿城区精锐教育培训有限公司,上市公司,10000人以上,教育/培训/院校,08-14
初中英语老师,4.5-6千/月,湖州-吴兴区,湖州吴兴鸿德教育培训有限公司,民营公司,50-150人,教育/培训/院校,08-14
英语老师,0.6-1万/月,杭州,美国科蒂思维学科英语杭州金地校区,民营公司,少于50人,教育/培训/院校,08-14
考研老师（英语）,6-8千/月,哈尔滨-南岗区,黑龙江省优路教育科技有限公司,民营公司,5000-10000人,教育/培训/院校,08-14
少儿英语老师（江油城区）,3-8千/月,绵阳-江油市,江油市泓瑜教育培训学校有限责任公司,民营公司,少于50人,教育/培训/院校,08-14
英语教师（双休）,6-8千/月,惠州,惠州市学海文化教育投资有限公司,民营公司,少于50人,教育/培训/院校,08-14
双休 小初高中英语老师（台山）,6-8千/月,江门,江门市明翰教育咨询有限公司,民营公司,150-500人,教育/培训/院校,08-14
少儿英语老师,6-8千/月,昆明,云南华广新技术开发有限公司,民营公司,50-150人,建筑/建材/工程,08-14
初高中英语教师,0.8-1万/月,东莞,卓越教育集团-东莞分校,上市公司,150-500人,教育/培训/院校,08-14
初高中英语老师+包住,0.6-1万/月,宜昌,宜昌高新区尚品私学教育培训学校,民营公司,少于50人,教育/培训/院校,08-14
初高中英语老师（江北校区）,0.6-1万/月,重庆-江北区,四川外国语大学出国培训部外语培训中心,民营公司,50-150人,教育/培训/院校,08-15
年薪8W以上英语教师双休,6-8千/月,温州,温州市鹿城区中腾教育培训有限公司,民营公司,150-500人,教育/培训/院校,08-14
高中英语老师,3-4.5千/月,珠海,珠海市新思维中等职业学校,民营公司,50-150人,教育/培训/院校,08-14
英语教师,0.7-1万/月,佛山-南海区,SDMen少儿英语学院,民营公司,少于50人,教育/培训/院校,08-14
少儿英语老师,6-8千/月,佛山-南海区,广东习思堂教育科技有限公司,民营公司,150-500人,教育/培训/院校,08-14
高中英语老师,1-2万/月,深圳-龙岗区,活石百川教育科技（深圳）有限公司,民营公司,少于50人,教育/培训/院校,08-14
中小学英语老师/五险一金,0.6-1.2万/月,佛山-顺德区,佛山市禅城区桥登堡教育培训中心有限公司,民营公司,,计算机软件,08-14
英语老师,1-1.5万/月,上海-浦东新区,上海务实教育培训有限责任公司,民营公司,50-150人,娱乐/休闲/体育,08-14
少儿英语老师,6-8千/月,苏州-吴中区,昆山长颈鹿文化有限公司,民营公司,150-500人,教育/培训/院校,08-14
初中英语老师,4-8千/月,龙岩,龙岩市新罗区百分培训学校有限公司,民营公司,少于50人,教育/培训/院校,08-14
学科老师（英语）（高薪8-20K）,0.8-1.6万/月,佛山-禅城区,广州思而德教育培训咨询有限公司,民营公司,少于50人,教育/培训/院校,08-14
小学英语老师（番禺）,5-7千/月,广州-番禺区,广州市番禺区新环球教育培训中心,民营公司,50-150人,教育/培训/院校,08-14
初高中英语老师,1-1.5万/月,佛山-南海区,广东大智森林教育科技有限责任公司,民营公司,500-1000人,教育/培训/院校,08-14
初高中英语老师,0.8-1.5万/月,成都-金牛区,成都雨思雷霆教育咨询有限公司,民营公司,150-500人,教育/培训/院校,08-14
幼儿英语老师（汉阳名流校区）,0.8-1万/月,武汉-汉阳区,腾跃教育-托马斯英语,民营公司,50-150人,教育/培训/院校,08-14
少儿英语老师,0.6-1.2万/月,深圳,深圳小企鹅教育信息咨询有限公司,民营公司,50-150人,教育/培训/院校,08-14
高中语文、数学、英语、日语老师,6-8千/月,广州-番禺区,广州长风教育咨询有限公司,民营公司,少于50人,教育/培训/院校,08-14
高薪/中小学/英语老师,4-8千/月,亳州,亳州市黉文教育咨询有限公司,民营公司,500-1000人,教育/培训/院校,08-14
小学英语老师,4-8千/月,遂宁,遂宁市船山区廖氏教育培训学校,民营公司,50-150人,教育/培训/院校,08-14
英语老师,6-8千/月,无锡-锡山区,无锡市金瀚教育培训中心有限公司,民营公司,50-150人,教育/培训/院校,08-14
诚聘初高中英语教师（排课快）,1-2.5万/月,沈阳-和平区,沈阳市司朗德教育培训学校,民营公司,50-150人,教育/培训/院校,08-14
全职英语老师,0.8-1.2万/月,无锡-梁溪区,常州懿泽教育科技有限公司,民营公司,50-150人,教育/培训/院校,08-14
英语老师（花都）,6-8千/月,广州-花都区,广州万宏教育科技有限公司,民营公司,50-150人,教育/培训/院校,08-14
英语老师,4.5-8千/月,无锡-宜兴市,火彦教育培训中心有限公司,民营公司,50-150人,教育/培训/院校,08-14
英语教师（五险一金+双休）,5-8千/月,佛山-南海区,佛山市禅城区优晓教育培训中心有限公司,民营公司,1000-5000人,教育/培训/院校,08-14
全职初高英语老师（东区一中校区）,6-8千/月,中山-东区,中山市一号教室教育培训中心有限公司,民营公司,,教育/培训/院校,08-14
英语老师,4-8千/月,无锡-梁溪区,梁溪区墨竹文化艺术培训部,民营公司,少于50人,教育/培训/院校,08-14
合伙英语老师,0.8-2万/月,佛山-南海区,十五分钟教育科技有限公司,民营公司,50-150人,教育/培训/院校,08-14
少儿英语老师（海伦多兰）,6-8千/月,南昌-东湖区,海伦多兰南昌区域,民营公司,50-150人,教育/培训/院校,08-14
***初中语文数学英语老师,90元/小时,重庆-九龙坡区,重庆求智学派教育科技有限公司,民营公司,,教育/培训/院校,08-14
英语老师,4-6千/月,泉州-丰泽区,泉州市国励工贸技术学校,非营利组织,500-1000人,教育/培训/院校,08-14
少儿英语老师,0.5-1万/月,南昌,金宝贝国际早教中心南昌区域,民营公司,150-500人,教育/培训/院校,08-14
资深初高中英语老师,1-1.5万/月,上海-闵行区,上海凝志文化传播有限公司,民营公司,50-150人,教育/培训/院校,08-14
少儿英语老师,0.6-1万/月,东莞-南城区,东莞市南城斯格拉斯培训中心有限公司,民营公司,少于50人,教育/培训/院校,08-14
幼儿英语教师（周末双休）,4-6千/月,广州-天河区,优氏教育,民营公司,少于50人,教育/培训/院校,08-14
初中英语教师G00035,0.8-1.5万/月,常州-武进区,常州优学东方,民营公司,150-500人,教育/培训/院校,08-14
英语老师,4-6千/月,广州-越秀区,沃迩德国际教育,民营公司,50-150人,教育/培训/院校,08-14
小学英语老师,7-9千/月,福州-晋安区,福州中加学校,非营利组织,150-500人,教育/培训/院校,08-14
少儿英语老师（银泰城）,4-8千/月,成都-高新区,香港现代教育集团,民营公司,500-1000人,教育/培训/院校,08-14
初中英语老师,6-8千/月,长沙-长沙县,湖南汇一教育咨询有限公司,民营公司,少于50人,教育/培训/院校,08-14
初高中英语教师（学科负责人）,1.5-2万/月,东莞-南城区,东莞市慧习堂教育投资有限公司,民营公司,少于50人,教育/培训/院校,08-14
高中英语老师,1-1.5万/月,成都-成华区,成都市成华区新学八里教育培训学校有限责任公司,民营公司,150-500人,教育/培训/院校,08-14
英语老师,1.5-2万/月,深圳-宝安区,深圳市宝安区西乡同心教育培训中心,民营公司,50-150人,教育/培训/院校,08-14
初高中英语老师,6-8千/月,淮安-清江浦区,淮安南洋教育培训中心有限公司,民营公司,150-500人,教育/培训/院校,08-14
少儿英语老师,6-8千/月,上海-宝山区,上海嘉泊培训学校有限公司,民营公司,少于50人,教育/培训/院校,08-14
考研英语老师（双休+8k-15k/月）,0.8-1.5万/月,武汉-武昌区,武汉市洪山区新航道培训学校,外资（欧美）,1000-5000人,教育/培训/院校,08-14
英语老师,0.6-1.2万/月,大连-甘井子区,大连市甘井子区路鸿英语文化培训学校有限公司,民营公司,少于50人,教育/培训/院校,08-14
资深英语老师,0.5-1万/月,佛山-顺德区,佛山市顺德区容桂街道易贝乐少儿英语培训中心,民营公司,少于50人,教育/培训/院校,08-14
少儿英语老师,2-6千/月,云浮,罗定市童悦文化艺术培训中心,民营公司,少于50人,教育/培训/院校,08-14
初高中英语老师,10-15万/年,杭州-滨江区,杭州祁绩教育培训学校有限公司,民营公司,50-150人,教育/培训/院校,08-14
急聘：英语教师（吉祥校区）,6-8千/月,沈阳,沈阳谱胜教育信息咨询有限公司,民营公司,150-500人,教育/培训/院校,08-14
幼少儿英语老师,100元/小时,成都-锦江区,成都市锦江区启诚智文化培训学校有限责任公司,民营公司,50-150人,教育/培训/院校,08-14
少儿英语老师,1-1.5万/月,昆山,昆山斯玛特培训中心有限公司,民营公司,50-150人,教育/培训/院校,08-14
英语老师,4-8千/月,青岛,青岛千圣知良教育科技有限公司,民营公司,500-1000人,教育/培训/院校,08-14
少儿英语老师（五险一金+双休+交通补贴）,0.5-1万/月,宁波-鄞州区,宁波市海曙区学而学仁培训学校,民营公司,50-150人,教育/培训/院校,08-14
少儿英语老师,0.5-1.2万/月,常熟,常熟英蓓教育培训中心有限公司,民营公司,少于50人,教育/培训/院校,08-14
高中英语教师,0.6-1.2万/月,沈阳,沈阳市百时教育培训中心,民营公司,1000-5000人,教育/培训/院校,08-14
初中英语教师,5-8千/月,嘉兴-秀洲区,嘉兴乐思课外培训中心有限公司,民营公司,50-150人,教育/培训/院校,08-14
少儿英语老师（安妮花）,5-8千/月,张家港,张家港市金苹果教育培训中心有限公司,民营公司,少于50人,教育/培训/院校,08-14
初高中英语老师,1-1.5万/月,上海-宝山区,上海宝山区翌翌梯进修学校,民营公司,少于50人,教育/培训/院校,08-14
高薪诚聘英语老师5000+,3-8千/月,沈阳-皇姑区,沈阳市竞一教育,民营公司,少于50人,教育/培训/院校,08-14
有经验初中英语教师（东莞常平）,0.5-1万/月,东莞-常平镇,东莞市小东西文教用品贸易有限公司,民营公司,少于50人,教育/培训/院校,08-14
英语老师,6-8千/月,东莞-长安镇,广东汇成真空科技股份有限公司,民营公司,150-500人,机械/设备/重工,08-14
英语教师/初高中英语教师,0.5-1.1万/月,泉州,泉州丰泽区牧洋教育培训中心有限公司,民营公司,少于50人,教育/培训/院校,08-14
初高中英语教师,0.8-1.3万/月,宁波-鄞州区,新东方国际教育培训事业部,上市公司,5000-10000人,教育/培训/院校,08-14
正规培训机构小学英语老师招聘,0.8-1万/月,苏州-高新区,苏州兴业材料科技股份有限公司,上市公司,500-1000人,石油/化工/矿产/地质,08-14
小学英语老师,7-8千/月,大连-沙河口区,大连市沙河口区励步少儿英语培训学校,民营公司,少于50人,教育/培训/院校,08-14
小学英语老师,3-4.5千/月,杭州-余杭区,杭州远舟教育咨询有限公司,民营公司,150-500人,教育/培训/院校,08-14
少儿英语老师（沌口中心）+双休,0.6-1万/月,武汉-汉阳区,爱贝国际少儿英语,民营公司,150-500人,教育/培训/院校,08-14
英语教师（嘉信校区）,0.8-1万/月,佛山-顺德区,佛山市顺德区大良学晟教育培训中心有限公司,民营公司,50-150人,教育/培训/院校,08-14
高中英语老师,0.8-1.1万/月,淮南,安徽省凤台县精忠中学,民营公司,5000-10000人,教育/培训/院校,08-14
中职英语教师,3-4.5千/月,长春-宽城区,吉林省东北亚教育集团有限责任公司,民营公司,5000-10000人,教育/培训/院校,08-14
初高中英语老师,0.7-1万/月,昆山,苏州精师学堂文化传播有限公司,民营公司,150-500人,教育/培训/院校,08-14
高中英语老师,5-8千/月,广州-南沙区,广州乂学教育咨询有限公司,民营公司,50-150人,教育/培训/院校,08-14
助教老师（英语/高数/经济学）,4-5千/月,深圳-南山区,深圳帕思教育发展有限公司,民营公司,50-150人,教育/培训/院校,08-14
初中英语老师,6-8千/月,杭州-滨江区,杭州成星培训学校有限公司,民营公司,少于50人,教育/培训/院校,08-14
英语教师（有免费考编辅导）,6-8千/月,常州-钟楼区,江苏熙枫教育科技有限公司,创业公司,少于50人,教育/培训/院校,08-14
少儿英语老师,0.8-1万/月,杭州-萧山区,杭州启阅教育科技有限公司,民营公司,少于50人,教育/培训/院校,08-14
英语老师,0.4-1.5万/月,珠海-香洲区,珠海市思展学优课外培训中心有限公司,民营公司,50-150人,教育/培训/院校,08-14
英语老师,5-8千/月,深圳,深圳市深科技工学校,民营公司,5000-10000人,教育/培训/院校,08-14
高中英语教师,3-4万/月,广州-花都区,广州市花都区黄冈幼儿园有限公司,民营公司,150-500人,教育/培训/院校,08-14
辅导老师组长（语文/数学/英语）-武汉,0.6-1.2万/月,武汉,字节跳动,民营公司,10000人以上,互联网/电子商务,08-14
少儿英语老师,5-8千/月,温州,温州市舍予语言培训有限公司,民营公司,少于50人,教育/培训/院校,08-13
少儿英语老师,1-1.5万/月,杭州-江干区,浙江外企德科人力资源服务有限公司,合资,150-500人,专业服务(咨询、人力资源、财会),08-13
国际英语教师,1.5-2万/月,深圳-龙岗区,哈工产教融合科技（深圳）有限公司,民营公司,少于50人,教育/培训/院校,08-13
急聘 宝安 英语老师（非全职）,80元/小时,深圳-罗湖区,深圳新世界进修中心,民营公司,1000-5000人,教育/培训/院校,08-13
少儿英语老师主管（五险一金+双休）浑南,5-7千/月,沈阳-浑南区,企鹅家族英语,民营公司,50-150人,教育/培训/院校,08-13
英语教师,5-9千/月,西昌,西昌市艾友文化艺术培训学校有限责任公司,民营公司,1000-5000人,教育/培训/院校,08-13
长颈鹿美语高薪招聘英语老师,0.6-1万/月,湛江,湛江经济技术开发区长颈鹿英语培训中心有限公司,民营公司,少于50人,教育/培训/院校,08-13
早教英语老师（南亚风情）,5-8千/月,昆明-西山区,昆明卓美教育科技有限公司,民营公司,150-500人,教育/培训/院校,08-13
初中英语老师,0.8-1万/月,南京-建邺区,南京博杰浩学教育科技有限公司,民营公司,少于50人,教育/培训/院校,08-13
初中英语老师,4.5-6千/月,南昌-南昌县,南昌市学稷培训学校有限公司,民营公司,50-150人,教育/培训/院校,08-13
少儿英语老师（崇明地区）,5-7千/月,上海-崇明区,上海崇爱英语培训学校有限公司,民营公司,少于50人,教育/培训/院校,08-13
少儿英语老师,0.8-1.5万/月,深圳-宝安区,齐道（深圳）教育信息咨询有限公司,民营公司,50-150人,教育/培训/院校,08-13
少儿英语助教老师,4.5-6千/月,苏州,美国美华少儿英语苏州培训中心,外资（欧美）,少于50人,教育/培训/院校,08-13
新概念英语老师（9-12k 双休 提供住宿）,0.9-1.2万/月,南京-雨花台区,南京高业教育培训中心有限公司,民营公司,少于50人,教育/培训/院校,08-13
6k小学英语教师  (五险）,0.6-1万/月,郑州-金水区,北京能动英语郑州校区,上市公司,500-1000人,教育/培训/院校,08-13
***英语老师,150元/小时,昆明,昆明泽文教育科技有限公司,民营公司,少于50人,教育/培训/院校,08-13
初高中英语老师,0.7-1万/月,六安,六安市阳光辅导学校,民营公司,500-1000人,教育/培训/院校,08-13
中学英语教师（初中或高中）,1-1.5万/月,北京-丰台区,北京新起点教育咨询中心,民营公司,50-150人,教育/培训/院校,08-13
英语老师,0.5-1万/月,嘉兴,嘉兴市佳音培训学校,民营公司,50-150人,教育/培训/院校,08-13
英语/数学老师,0.8-1万/月,上海,上海帝博企业管理咨询有限公司,外资（欧美）,少于50人,专业服务(咨询、人力资源、财会),08-13
英语教师,4.5-6千/月,宁德,宁德山姆大叔教育咨询有限公司,民营公司,少于50人,教育/培训/院校,08-13
初中英语老师,0.6-1.4万/月,南京-江宁区,南京桔子方舟教育培训中心有限公司,民营公司,50-150人,教育/培训/院校,08-13
英语老师保底5k可线上面,0.7-1万/月,武汉-洪山区,武汉微潮网络科技有限公司,民营公司,50-150人,计算机软件,08-13
幼儿英语老师,0.8-1.2万/月,扬州,扬州市广陵区卓悦教育培训中心,民营公司,150-500人,教育/培训/院校,08-13
英语培训老师,1.5-3万/月,北京-海淀区,北京中公教育科技有限公司,民营公司,10000人以上,教育/培训/院校,08-13
小学英语老师,0.5-1万/月,武汉-江汉区,武汉市江汉区荆楚教育培训学校,民营公司,500-1000人,教育/培训/院校,08-13
英语老师,4.5-6千/月,广安,广安市广安区知行墨竹教育咨询有限责任公司,合资,,教育/培训/院校,08-13
幼儿英语老师(白云凯德),1-1.5万/月,广州-白云区,爱可睿教育咨询（广州）有限公司,外资（非欧美）,50-150人,教育/培训/院校,08-13
月休8天/辅导老师（语文、英语）+保底8000,0.8-1.2万/月,合肥-蜀山区,智智科技,民营公司,50-150人,互联网/电子商务,08-13
英语老师（带薪培训+包食宿）,6-8千/月,武汉-东西湖区,武汉优瑞杰教育科技发展有限公司,合资,50-150人,教育/培训/院校,08-13
英语在线直播老师,0.6-1万/月,广州-番禺区,广州市多尔芬科技有限公司,民营公司,50-150人,教育/培训/院校,08-13
小学英语老师,0.5-1万/月,衢州,常山偲塾教育培训有限公司,民营公司,50-150人,教育/培训/院校,08-13
中学教师-高中英语(J17303),1-1.5万/月,成都-武侯区,成都新东方学校,上市公司,1000-5000人,教育/培训/院校,08-13
初高中英语数学老师（奉贤区）,1.5-2万/月,上海,上海尚孔教育培训有限公司,民营公司,1000-5000人,教育/培训/院校,08-13
初中英语老师,1-1.5万/月,上海-松江区,上海信旦教育培训有限公司,民营公司,,教育/培训/院校,08-13
初、高中英语老师（全兼皆可）,6-8千/月,成都-郫都区,成都市郫都区美博博雅培训学校,民营公司,50-150人,教育/培训/院校,08-13
高薪招聘英语老师,0.8-1万/月,昆明-盘龙区,云南世纪文都教育科技有限公司,民营公司,1000-5000人,教育/培训/院校,08-13
英语老师（双休，五险一金),1-1.5万/月,苏州-工业园区,爱唯易,民营公司,50-150人,教育/培训/院校,08-13
线上幼儿英语教师,2-3千/月,深圳-南山区,深圳市兰登文化交流有限公司,民营公司,少于50人,教育/培训/院校,08-13
少儿英语老师-福田,1-1.5万/月,深圳-福田区,深圳市倬闻教育文化有限公司,民营公司,少于50人,教育/培训/院校,08-13
幼儿英语老师,3-4.5千/月,成都-温江区,重庆才儿坊教育科技有限公司,民营公司,1000-5000人,教育/培训/院校,08-13
幼儿英语启蒙老师,0.6-1.2万/月,深圳-龙岗区,深圳市阅洋文化传播有限公司,民营公司,少于50人,教育/培训/院校,08-13
英语老师,0.8-1.5万/月,深圳-龙华区,好课乐课智慧教育科技(深圳)有限公司,民营公司,50-150人,教育/培训/院校,08-13
英语老师（青少）,3.5-8千/月,邯郸,新航道国际教育集团邯郸学校,民营公司,50-150人,教育/培训/院校,08-13
初中英语老师,1.5-2万/月,广州-白云区,广州市广外附设外语学校,非营利组织,500-1000人,教育/培训/院校,08-13
美联立刻说线上英语学习指导老师,1-1.5万/月,深圳-龙岗区,深圳市立刻说网络科技有限公司,民营公司,1000-5000人,互联网/电子商务,08-13
国际班幼儿园英语老师（增城）,5-8千/月,广州-增城区,北京合美国际教育咨询有限公司,民营公司,150-500人,教育/培训/院校,08-13
少儿英语老师,3-3.5千/月,西安-莲湖区,西安爱德萌教育科技有限公司,民营公司,少于50人,教育/培训/院校,08-13
留学辅导老师（德语/英语专业优先）,0.5-1万/月,广州-番禺区,广州新波恩教育咨询有限公司,民营公司,少于50人,教育/培训/院校,08-13
幼儿英语老师   English Teacher,0.5-1万/月,广州-越秀区,广州机智堡教育咨询有限公司,外资（非欧美）,50-150人,教育/培训/院校,08-13
少儿英语老师（parttime）,500元/天,上海-松江区,上海墩诺教育科技有限公司,民营公司,50-150人,教育/培训/院校,08-13
少儿英语老师,0.4-1万/月,成都-青羊区,成都市青羊区典酝教育培训学校有限公司,民营公司,少于50人,教育/培训/院校,08-13
高中英语老师（双语）,1-1.5万/月,青岛-黄岛区,希奕际教育科技（上海）有限公司,合资,50-150人,教育/培训/院校,08-13
初高中英语教师,6-8千/月,茂名,茂名市简易教育辅导学校,民营公司,150-500人,教育/培训/院校,08-13
